order_id,customer_id,product_id,quantity,price,order_date,shipping_status
68362,18911,195,4,882.72,2024-06-25,Delivered
68363,44012,158,2,101.44,2023-06-23,Shipped
68364,44278,486,5,1493.75,2022-12-03,Pending
68365,32481,323,1,463.08,2024-01-29,Shipped
68366,7261,592,1,272.19,2022-12-08,Cancelled
68367,12295,565,4,348.84,2023-03-31,Shipped
68368,45875,866,3,1461.87,2023-03-09,Shipped
68369,1567,23,3,1243.98,2023-01-05,Processing
68370,7575,231,5,361.25,2024-04-04,Processing
68371,22733,88,5,202.55,2023-04-22,Delivered
68372,1792,386,2,478.48,2024-01-17,Pending
68373,28265,1,3,1324.17,2022-07-28,Delivered
68374,3543,62,3,1363.89,2024-06-08,Cancelled
68375,12261,687,5,373.4,2023-04-25,Cancelled
68376,30555,323,3,212.61,2023-11-04,Processing
68377,28308,146,1,455.39,2024-04-08,Cancelled
68378,19102,653,3,36.15,2022-07-25,Pending
68379,15116,80,2,120.88,2022-06-18,Shipped
68380,43263,397,4,901.36,2022-06-19,Delivered
68381,29891,102,1,110.39,2023-11-23,Processing
68382,38949,370,1,418.1,2022-10-15,Pending
68383,35523,468,2,926.22,2024-03-09,Pending
68384,28672,506,4,455.2,2023-03-04,Shipped
68385,29843,404,4,984.28,2024-02-18,Delivered
68386,12580,614,1,261.86,2022-07-18,Shipped
68387,35751,311,3,75.09,2022-08-20,Pending
68388,43539,853,5,1730.45,2023-05-11,Shipped
68389,27821,967,3,174.72,2023-11-12,Cancelled
68390,5440,124,1,452.69,2023-11-09,Delivered
68391,39480,59,5,566.9,2022-09-29,Processing
68392,30421,191,3,1146.12,2023-06-28,Processing
68393,4070,656,3,873.03,2024-05-14,Shipped
68394,29017,617,3,740.64,2023-01-14,Pending
68395,15850,16,4,1248.28,2022-09-17,Pending
68396,49733,404,3,906.72,2024-01-11,Processing
68397,21564,715,2,492.2,2023-02-18,Delivered
68398,24724,284,4,902.4,2022-10-20,Pending
68399,7306,672,1,333.87,2022-08-19,Processing
68400,47746,579,5,781.05,2022-11-11,Cancelled
68401,32277,297,3,487.89,2022-09-13,Cancelled
68402,20541,707,1,455.74,2022-08-27,Delivered
68403,32835,472,3,900.75,2022-09-22,Delivered
68404,27687,642,2,965.2,2023-06-21,Processing
68405,36114,567,4,773.44,2022-07-10,Cancelled
68406,6549,243,5,1659.1,2024-06-09,Cancelled
68407,44941,527,1,495.07,2024-06-17,Shipped
68408,28453,351,4,1420.6,2023-05-21,Cancelled
68409,24834,283,2,443.64,2023-02-07,Processing
68410,48782,421,2,154.22,2024-08-26,Cancelled
68411,36581,984,4,104.8,2024-07-18,Shipped
68412,45870,593,2,454.84,2024-01-08,Delivered
68413,36487,892,3,523.86,2022-07-24,Pending
68414,28622,537,5,1889.85,2023-11-27,Pending
68415,7634,885,3,419.88,2023-12-18,Processing
68416,42009,291,2,374.14,2023-11-27,Processing
68417,14500,461,5,1850.75,2022-06-07,Pending
68418,15854,988,4,821.6,2023-05-13,Pending
68419,31174,995,1,308.22,2024-04-02,Processing
68420,21315,883,4,996.72,2024-08-15,Shipped
68421,46993,364,5,1990.55,2023-05-30,Shipped
68422,48270,157,4,200.16,2024-07-31,Pending
68423,42353,694,5,696.4,2023-06-20,Pending
68424,20483,99,5,1687.5,2023-02-17,Delivered
68425,9088,844,3,1217.52,2023-09-04,Cancelled
68426,8158,815,2,203.54,2024-06-13,Pending
68427,19328,38,3,585.48,2024-05-12,Pending
68428,24760,940,2,359.28,2024-03-09,Cancelled
68429,38413,590,3,1145.67,2024-01-23,Shipped
68430,2885,267,3,1105.17,2023-01-24,Pending
68431,42743,687,5,274.65,2023-02-28,Shipped
68432,2275,217,1,165.64,2022-11-28,Cancelled
68433,1656,361,3,1075.14,2023-09-13,Pending
68434,11997,727,2,418.92,2024-04-08,Shipped
68435,31474,464,4,1248.36,2022-06-15,Delivered
68436,49406,524,2,280.54,2022-09-25,Delivered
68437,13366,281,3,1467.06,2023-04-03,Shipped
68438,24634,292,2,429.96,2023-08-12,Cancelled
68439,8891,164,2,172.42,2023-02-27,Shipped
68440,45032,134,3,664.08,2023-04-28,Pending
68441,33205,527,5,2006.55,2022-10-13,Shipped
68442,28204,532,2,551.22,2023-08-31,Shipped
68443,24237,575,2,49.42,2024-04-23,Delivered
68444,32052,83,2,830.3,2024-02-18,Pending
68445,46179,890,5,1518.4,2024-07-28,Shipped
68446,37080,587,4,1987.84,2024-05-30,Cancelled
68447,22220,323,1,244.49,2023-02-28,Processing
68448,30197,108,3,1277.55,2023-04-08,Cancelled
68449,40445,76,5,841.0,2024-08-17,Cancelled
68450,1261,145,2,660.58,2022-09-06,Cancelled
68451,5230,985,4,1357.68,2022-09-07,Processing
68452,21713,59,5,389.15,2023-10-07,Pending
68453,30627,582,5,2242.2,2022-06-15,Delivered
68454,46701,915,1,340.53,2023-11-10,Shipped
68455,35505,405,4,1303.8,2022-08-16,Cancelled
68456,11956,134,3,1360.71,2023-09-07,Cancelled
68457,32287,746,4,1247.2,2023-06-15,Cancelled
68458,16572,298,2,926.72,2024-03-18,Delivered
68459,17277,520,3,824.43,2024-07-12,Pending
68460,11090,135,4,936.08,2024-08-30,Delivered
68461,3022,697,3,614.16,2024-08-01,Pending
68462,22783,269,4,360.48,2023-03-17,Delivered
68463,24495,209,4,848.32,2024-07-13,Shipped
68464,43834,892,2,181.3,2023-05-17,Cancelled
68465,19544,484,3,1323.81,2024-07-14,Pending
68466,24487,504,4,1522.68,2023-01-16,Shipped
68467,32898,80,2,639.46,2022-11-23,Pending
68468,33444,441,2,115.34,2023-06-19,Pending
68469,2837,195,5,1757.1,2022-06-05,Pending
68470,38346,636,3,286.11,2022-10-23,Pending
68471,3940,614,2,844.06,2024-06-09,Pending
68472,40662,914,1,297.84,2022-09-01,Processing
68473,9714,614,4,1422.8,2024-05-30,Shipped
68474,36295,594,5,2214.1,2024-02-03,Pending
68475,29467,482,1,119.76,2024-06-20,Pending
68476,29187,643,4,893.64,2024-01-21,Delivered
68477,49960,679,4,1947.76,2022-11-06,Processing
68478,39480,34,4,21.96,2023-02-08,Shipped
68479,5930,170,5,1329.5,2022-11-10,Shipped
68480,42008,766,2,956.04,2024-06-10,Shipped
68481,32618,576,1,409.5,2024-07-28,Cancelled
68482,2113,575,3,96.93,2024-03-25,Shipped
68483,1038,705,4,979.44,2023-02-16,Shipped
68484,26932,322,3,485.4,2023-11-04,Pending
68485,42944,602,2,120.36,2023-11-14,Delivered
68486,40553,983,1,416.72,2023-09-20,Shipped
68487,43437,747,2,681.94,2023-11-27,Pending
68488,9186,647,3,614.46,2023-02-10,Shipped
68489,9630,88,3,450.69,2024-07-12,Cancelled
68490,21671,149,3,525.99,2023-10-27,Shipped
68491,11,580,1,9.5,2023-07-07,Shipped
68492,44965,989,5,1328.2,2022-08-19,Pending
68493,5734,674,1,423.6,2022-07-27,Cancelled
68494,28290,577,4,877.36,2022-08-01,Delivered
68495,38455,617,2,186.64,2022-07-11,Cancelled
68496,29408,373,1,107.9,2023-11-07,Cancelled
68497,14254,202,1,260.53,2022-06-17,Shipped
68498,1254,473,4,881.2,2023-01-23,Pending
68499,24813,731,4,1668.64,2023-11-01,Pending
68500,18339,883,4,419.96,2023-01-24,Cancelled
68501,3524,672,3,1238.52,2023-01-28,Pending
68502,45200,717,3,539.73,2023-02-18,Cancelled
68503,15407,41,1,316.99,2024-02-23,Pending
68504,30264,823,2,966.62,2023-06-11,Cancelled
68505,44176,587,3,182.85,2023-12-08,Pending
68506,26035,630,3,885.48,2023-06-29,Cancelled
68507,17978,921,4,1514.72,2023-05-08,Shipped
68508,11864,205,3,91.56,2023-09-05,Delivered
68509,32894,36,5,1924.55,2022-09-23,Cancelled
68510,31627,226,5,864.95,2022-07-15,Processing
68511,22648,516,5,2085.95,2022-11-20,Pending
68512,48136,183,2,354.48,2023-02-26,Delivered
68513,13108,81,3,1260.84,2023-04-30,Shipped
68514,44025,812,4,149.4,2023-04-14,Shipped
68515,1906,172,3,376.26,2024-05-21,Processing
68516,45168,6,2,637.44,2022-12-27,Shipped
68517,11863,930,2,476.78,2023-08-13,Cancelled
68518,13797,571,2,963.18,2022-08-29,Pending
68519,36394,125,4,846.28,2022-12-21,Delivered
68520,21362,782,5,1238.45,2023-12-11,Processing
68521,25979,651,2,305.88,2023-02-13,Cancelled
68522,34856,395,1,199.61,2022-08-11,Shipped
68523,45478,804,2,534.22,2024-06-04,Delivered
68524,8544,259,2,205.5,2022-08-18,Pending
68525,17422,864,3,893.19,2022-07-15,Pending
68526,44532,249,1,476.95,2023-05-29,Cancelled
68527,20068,152,2,268.96,2022-11-07,Shipped
68528,32228,855,2,502.52,2024-04-19,Cancelled
68529,7206,118,1,299.06,2022-10-27,Delivered
68530,46458,300,5,1704.65,2023-09-27,Delivered
68531,36590,673,1,486.29,2024-04-21,Pending
68532,13555,203,3,438.39,2022-08-13,Pending
68533,6904,977,2,770.98,2023-05-09,Delivered
68534,8626,29,5,843.0,2023-06-23,Pending
68535,8282,743,2,650.52,2022-09-10,Shipped
68536,4169,481,3,73.77,2023-12-31,Pending
68537,18900,402,3,1336.38,2022-07-03,Processing
68538,49207,839,4,417.8,2023-07-20,Cancelled
68539,7453,525,1,260.15,2024-09-11,Shipped
68540,7177,284,2,502.68,2023-10-10,Pending
68541,25101,902,1,31.85,2022-11-11,Shipped
68542,22894,76,3,951.66,2023-04-23,Cancelled
68543,16832,792,2,125.88,2023-01-09,Cancelled
68544,40610,507,4,359.12,2023-07-27,Delivered
68545,46682,996,4,641.68,2023-11-05,Cancelled
68546,9398,229,4,940.44,2022-09-03,Delivered
68547,3097,519,5,1228.55,2023-03-02,Cancelled
68548,2078,727,4,216.76,2022-08-07,Delivered
68549,31830,231,4,729.72,2023-05-13,Delivered
68550,40358,19,2,774.16,2024-09-01,Processing
68551,17211,137,3,869.97,2022-08-19,Cancelled
68552,43558,565,1,421.29,2024-04-06,Processing
68553,40983,226,4,1488.16,2023-06-17,Delivered
68554,3279,122,5,77.05,2023-03-24,Pending
68555,42820,323,4,621.24,2023-07-25,Processing
68556,28099,754,1,439.25,2024-05-21,Cancelled
68557,46043,48,5,1707.2,2022-09-24,Pending
68558,22565,518,3,1117.05,2024-02-03,Processing
68559,8167,877,5,293.35,2023-12-03,Processing
68560,38798,742,3,1035.3,2023-10-02,Cancelled
68561,33935,761,5,1416.2,2023-12-26,Cancelled
68562,41284,17,2,875.98,2022-06-04,Processing
68563,39642,147,1,368.81,2024-09-11,Shipped
68564,11486,493,5,2130.0,2024-07-09,Cancelled
68565,38581,429,5,1472.05,2023-02-15,Shipped
68566,41525,355,1,309.61,2022-10-31,Processing
68567,48575,446,4,706.24,2022-07-09,Delivered
68568,46487,308,5,266.9,2022-11-06,Cancelled
68569,14711,154,5,521.95,2024-05-29,Processing
68570,5379,249,1,422.72,2022-07-16,Processing
68571,40132,535,5,1519.85,2024-05-28,Pending
68572,37784,322,4,316.6,2023-07-23,Delivered
68573,9125,982,2,194.0,2024-02-05,Processing
68574,3612,419,2,231.6,2023-10-31,Cancelled
68575,14262,836,2,155.92,2024-06-29,Shipped
68576,14142,213,1,356.73,2024-04-06,Pending
68577,13506,64,1,432.11,2024-06-22,Cancelled
68578,517,761,4,103.2,2024-03-22,Cancelled
68579,136,231,2,998.44,2023-06-22,Shipped
68580,11822,574,3,1163.82,2023-10-24,Cancelled
68581,48574,320,5,1596.6,2024-08-25,Shipped
68582,17383,406,1,222.6,2023-09-08,Shipped
68583,28213,743,3,1458.03,2023-05-11,Cancelled
68584,8314,667,3,1168.8,2024-04-04,Shipped
68585,34551,523,5,2316.8,2023-05-15,Pending
68586,15768,743,2,249.34,2024-02-05,Processing
68587,40465,402,5,1245.2,2023-05-25,Delivered
68588,10291,37,5,1249.3,2024-07-03,Cancelled
68589,39838,884,4,1741.84,2024-03-05,Processing
68590,39278,168,2,374.74,2024-03-12,Delivered
68591,26614,108,3,1212.9,2024-04-13,Delivered
68592,27028,529,5,861.55,2024-02-09,Processing
68593,40738,939,3,439.59,2022-07-11,Delivered
68594,30426,282,5,1426.8,2024-07-20,Processing
68595,38946,835,4,756.92,2022-10-16,Processing
68596,17309,64,1,9.06,2023-03-08,Shipped
68597,23426,169,5,151.05,2023-04-10,Delivered
68598,35282,484,1,36.45,2023-11-09,Shipped
68599,49889,148,3,327.33,2024-03-23,Delivered
68600,40479,667,5,814.5,2022-06-27,Cancelled
68601,23497,312,3,515.43,2024-08-08,Delivered
68602,23114,221,2,427.32,2024-04-15,Delivered
68603,14919,437,4,1732.72,2024-01-07,Shipped
68604,15463,300,5,1031.8,2022-08-20,Processing
68605,31060,734,2,674.36,2024-06-12,Cancelled
68606,39636,721,1,215.08,2024-08-23,Pending
68607,27919,85,3,578.76,2023-08-14,Shipped
68608,8852,957,4,663.2,2023-07-07,Shipped
68609,47707,72,4,664.16,2022-07-22,Processing
68610,18179,957,1,225.59,2022-09-10,Processing
68611,30955,891,4,1118.28,2024-04-20,Cancelled
68612,49770,246,2,634.2,2024-06-27,Shipped
68613,36561,205,4,433.24,2024-05-22,Pending
68614,49826,12,1,464.14,2024-08-26,Delivered
68615,19696,635,1,273.18,2023-08-16,Shipped
68616,48847,819,3,1136.01,2023-03-28,Pending
68617,11812,444,4,1829.4,2023-08-19,Processing
68618,33653,822,4,1853.08,2022-12-19,Shipped
68619,29566,514,4,1539.72,2024-06-21,Shipped
68620,14191,52,5,1681.45,2023-05-05,Cancelled
68621,5074,446,5,2204.95,2023-12-23,Shipped
68622,4652,636,1,413.02,2024-05-31,Pending
68623,40208,248,3,1462.14,2022-06-29,Pending
68624,8607,412,2,114.8,2023-06-20,Cancelled
68625,43483,753,1,215.09,2023-11-29,Shipped
68626,38522,311,5,841.6,2023-01-25,Shipped
68627,45449,246,5,2378.1,2023-12-12,Shipped
68628,35296,468,4,863.56,2024-02-08,Processing
68629,13168,723,4,1067.88,2023-01-06,Pending
68630,25248,570,5,1613.15,2022-07-31,Shipped
68631,28177,144,4,1652.8,2022-12-09,Cancelled
68632,42094,963,5,1184.7,2024-01-12,Delivered
68633,11517,380,3,266.88,2024-07-28,Shipped
68634,24913,107,2,762.18,2024-09-07,Pending
68635,47777,500,3,268.86,2024-01-04,Shipped
68636,30495,336,2,366.96,2022-08-25,Pending
68637,46319,490,4,616.28,2023-06-28,Shipped
68638,24656,244,4,1567.56,2024-09-14,Shipped
68639,30236,282,5,128.45,2024-05-09,Cancelled
68640,40395,519,3,705.75,2024-05-03,Processing
68641,30691,143,1,353.05,2024-07-19,Processing
68642,37586,965,2,580.4,2024-04-28,Processing
68643,49394,141,5,1038.4,2023-08-17,Processing
68644,30732,626,4,1321.8,2023-12-27,Pending
68645,36687,953,4,78.24,2023-07-25,Pending
68646,27517,936,3,355.32,2024-02-10,Pending
68647,24678,29,1,297.55,2022-07-17,Cancelled
68648,30695,206,1,231.95,2023-05-09,Shipped
68649,29805,697,1,244.66,2023-01-15,Delivered
68650,40188,273,1,107.34,2022-11-30,Processing
68651,11904,629,4,912.4,2023-08-14,Cancelled
68652,12830,647,4,1609.24,2024-05-06,Delivered
68653,3358,10,2,78.86,2023-01-13,Pending
68654,13498,444,1,417.23,2023-10-06,Pending
68655,35726,660,3,1498.41,2024-04-10,Shipped
68656,40112,301,4,1840.4,2024-09-10,Delivered
68657,35696,2,3,287.58,2022-08-14,Cancelled
68658,46115,355,5,764.85,2024-03-20,Delivered
68659,23332,18,5,2234.2,2022-09-22,Delivered
68660,40156,859,2,618.72,2024-09-05,Pending
68661,37798,111,3,177.72,2022-10-06,Cancelled
68662,36673,51,1,456.52,2024-03-31,Pending
68663,26439,716,5,1798.45,2023-02-17,Pending
68664,40752,60,5,876.0,2022-07-22,Pending
68665,17005,250,4,1986.24,2024-09-07,Delivered
68666,41195,323,4,1133.04,2024-07-20,Delivered
68667,20211,671,3,348.78,2024-08-24,Delivered
68668,21509,833,4,556.64,2023-10-27,Cancelled
68669,33037,607,1,425.82,2023-05-18,Shipped
68670,19979,898,4,1859.0,2023-10-31,Processing
68671,372,870,2,470.54,2023-06-27,Pending
68672,39943,478,3,744.3,2024-07-20,Pending
68673,13377,704,1,447.32,2022-12-12,Cancelled
68674,6958,157,4,106.36,2024-07-12,Shipped
68675,38890,687,2,380.1,2024-01-31,Shipped
68676,5681,619,1,86.28,2022-08-20,Processing
68677,30295,804,2,688.16,2024-09-01,Processing
68678,31506,929,5,533.8,2023-03-21,Processing
68679,46925,271,5,2455.35,2022-08-05,Shipped
68680,37686,174,3,210.66,2023-08-11,Shipped
68681,48006,856,3,1429.56,2023-02-11,Pending
68682,14462,142,2,524.94,2023-07-17,Shipped
68683,43200,640,2,375.32,2024-01-07,Processing
68684,44267,905,4,275.68,2023-08-27,Pending
68685,40127,191,5,273.55,2022-08-16,Processing
68686,33558,180,2,451.06,2023-11-23,Pending
68687,1870,329,3,1329.21,2023-01-02,Pending
68688,18853,5,5,1686.95,2024-03-05,Cancelled
68689,39212,195,4,762.2,2023-01-31,Cancelled
68690,39639,199,1,111.34,2023-09-24,Processing
68691,10684,280,2,563.78,2024-08-27,Shipped
68692,21219,141,5,813.1,2022-10-16,Pending
68693,6076,772,5,2356.45,2022-09-24,Pending
68694,45938,910,2,945.34,2024-01-17,Pending
68695,30179,168,2,369.3,2023-05-12,Cancelled
68696,35699,998,5,533.65,2022-06-09,Pending
68697,15159,824,4,933.96,2024-04-17,Pending
68698,43299,964,5,2499.2,2023-11-23,Cancelled
68699,35135,912,5,1994.7,2023-04-11,Cancelled
68700,47608,741,2,468.3,2023-03-17,Delivered
68701,10186,48,1,68.16,2024-05-21,Cancelled
68702,39308,158,1,203.82,2024-08-08,Cancelled
68703,31908,82,5,1309.25,2024-06-27,Cancelled
68704,1438,859,1,353.98,2023-01-31,Shipped
68705,25422,392,3,1275.6,2022-06-30,Shipped
68706,24128,10,4,1881.08,2023-05-24,Delivered
68707,49020,430,1,78.26,2023-02-06,Pending
68708,37086,48,4,798.64,2022-07-16,Shipped
68709,11554,427,3,498.96,2024-05-29,Processing
68710,47277,145,5,1081.05,2024-03-02,Delivered
68711,31628,215,1,211.94,2023-06-25,Delivered
68712,44345,104,1,297.48,2024-04-05,Pending
68713,30600,169,2,768.78,2023-04-13,Cancelled
68714,13570,413,4,503.6,2023-07-25,Shipped
68715,5972,466,3,1202.28,2024-03-20,Pending
68716,1616,290,1,14.64,2024-02-18,Shipped
68717,37361,52,5,254.65,2024-08-29,Shipped
68718,31551,244,1,305.87,2023-04-23,Shipped
68719,10992,415,3,1297.44,2023-08-05,Cancelled
68720,24463,639,3,850.47,2022-12-27,Delivered
68721,43921,724,1,356.63,2023-06-14,Delivered
68722,35453,544,5,852.0,2022-09-12,Shipped
68723,13146,17,5,1312.05,2023-07-11,Shipped
68724,17609,616,1,356.09,2024-09-08,Shipped
68725,44530,310,3,932.76,2022-07-26,Delivered
68726,21756,315,5,1924.2,2023-01-31,Delivered
68727,32367,823,2,400.66,2023-08-15,Cancelled
68728,25340,641,2,327.34,2023-07-13,Cancelled
68729,29724,746,4,710.56,2023-08-17,Processing
68730,9032,877,5,689.35,2024-03-07,Delivered
68731,32397,610,3,820.11,2023-01-21,Delivered
68732,47705,337,3,689.58,2022-12-10,Pending
68733,20371,551,1,404.41,2023-05-20,Processing
68734,30629,193,2,520.82,2024-08-15,Pending
68735,21778,89,2,853.98,2024-09-04,Shipped
68736,6386,523,3,811.83,2023-04-13,Cancelled
68737,20761,385,5,644.15,2024-02-20,Pending
68738,48578,127,3,1099.47,2023-09-03,Cancelled
68739,5403,765,4,1539.4,2022-07-31,Delivered
68740,20770,453,3,863.13,2022-12-14,Shipped
68741,2909,575,4,1295.8,2023-02-26,Cancelled
68742,44568,526,2,37.32,2024-09-14,Delivered
68743,7522,67,3,338.07,2023-05-19,Pending
68744,28966,456,1,322.48,2022-08-30,Cancelled
68745,44018,504,1,274.26,2023-05-16,Shipped
68746,14391,554,4,973.44,2024-02-17,Pending
68747,49571,259,5,232.75,2022-06-06,Pending
68748,25455,984,4,178.4,2022-06-01,Delivered
68749,24182,357,3,1061.07,2022-10-26,Delivered
68750,45906,496,1,106.72,2022-12-22,Pending
68751,23639,752,5,97.0,2024-03-03,Pending
68752,40760,714,1,128.18,2024-04-08,Pending
68753,19867,637,2,886.06,2023-01-06,Delivered
68754,41356,706,2,765.4,2023-09-07,Cancelled
68755,37643,250,2,626.42,2024-04-17,Pending
68756,30042,705,3,193.92,2022-12-07,Shipped
68757,11372,934,4,540.36,2024-07-16,Delivered
68758,16395,470,5,396.1,2022-07-27,Processing
68759,36976,432,4,1208.44,2022-11-08,Processing
68760,6196,362,4,1157.24,2023-08-15,Cancelled
68761,10575,913,4,1067.2,2023-07-04,Pending
68762,39814,786,3,1274.1,2023-10-15,Processing
68763,15698,679,3,60.66,2024-07-05,Delivered
68764,4293,4,5,962.9,2023-01-26,Processing
68765,3425,975,4,1448.56,2023-03-01,Pending
68766,48942,971,3,1348.53,2024-03-07,Shipped
68767,46742,329,2,202.02,2024-07-07,Cancelled
68768,18497,704,2,903.42,2024-05-10,Shipped
68769,28331,721,4,525.32,2022-12-05,Cancelled
68770,1621,953,2,275.56,2023-10-21,Processing
68771,26561,738,4,1030.76,2024-02-11,Cancelled
68772,28092,430,4,1934.08,2023-11-03,Processing
68773,46184,972,2,608.7,2023-06-21,Cancelled
68774,43791,467,3,1255.89,2024-02-09,Cancelled
68775,15701,665,3,1354.89,2023-11-09,Delivered
68776,5598,519,5,520.15,2023-09-20,Shipped
68777,45096,708,4,1379.04,2022-09-23,Shipped
68778,14946,283,5,260.9,2024-05-22,Pending
68779,3962,684,3,531.69,2022-11-07,Shipped
68780,2825,523,2,963.72,2022-10-28,Pending
68781,32955,517,4,1153.44,2023-03-11,Pending
68782,20762,841,2,111.54,2022-06-15,Pending
68783,45748,443,4,1223.88,2023-03-11,Delivered
68784,17598,619,3,832.41,2023-07-20,Processing
68785,1489,631,2,543.58,2023-03-15,Delivered
68786,44456,506,4,919.64,2024-02-22,Cancelled
68787,40304,180,1,462.32,2024-04-13,Pending
68788,44029,333,2,915.04,2023-10-17,Delivered
68789,40078,568,3,769.65,2023-05-19,Pending
68790,4650,906,4,237.92,2022-10-29,Pending
68791,4784,924,4,1341.96,2023-04-06,Shipped
68792,47651,37,2,143.76,2024-05-19,Shipped
68793,30821,615,4,634.52,2022-10-03,Pending
68794,37034,395,3,566.94,2023-09-20,Processing
68795,18658,134,5,1738.8,2024-04-22,Cancelled
68796,11895,431,2,773.38,2024-07-26,Delivered
68797,46538,565,2,857.36,2024-05-09,Pending
68798,13897,520,2,265.26,2023-07-17,Processing
68799,47802,721,2,660.66,2024-03-09,Cancelled
68800,5817,695,4,1966.52,2022-12-13,Processing
68801,28786,806,2,642.82,2024-08-30,Cancelled
68802,11535,282,5,2171.9,2024-01-19,Cancelled
68803,39946,1000,3,1049.97,2023-12-21,Cancelled
68804,35921,432,4,1346.8,2024-06-08,Shipped
68805,19856,587,1,374.48,2024-04-30,Delivered
68806,46059,606,1,351.72,2023-11-10,Delivered
68807,40591,367,2,174.02,2024-05-01,Pending
68808,49855,71,4,449.52,2022-11-18,Delivered
68809,34653,490,1,63.11,2024-07-23,Processing
68810,24092,932,3,813.12,2022-06-10,Delivered
68811,173,844,4,487.28,2024-05-26,Shipped
68812,47822,492,2,818.76,2023-11-17,Processing
68813,28466,338,3,882.24,2022-07-10,Delivered
68814,16678,860,5,773.15,2022-09-16,Shipped
68815,23458,725,2,489.14,2023-10-11,Processing
68816,22535,988,3,1001.7,2024-01-22,Processing
68817,12755,878,1,245.33,2024-02-13,Cancelled
68818,413,632,5,1477.0,2022-07-30,Delivered
68819,41348,651,2,886.96,2024-03-26,Shipped
68820,27152,239,2,214.48,2022-11-01,Delivered
68821,28166,652,1,294.64,2023-01-21,Cancelled
68822,44529,906,2,15.96,2024-06-20,Delivered
68823,11323,790,1,216.29,2023-01-18,Shipped
68824,34672,456,5,2140.85,2023-08-18,Shipped
68825,47169,184,2,34.34,2024-03-27,Processing
68826,33907,882,2,491.18,2024-08-18,Pending
68827,29993,119,3,774.63,2024-06-11,Shipped
68828,2639,161,4,641.68,2024-02-10,Cancelled
68829,42590,601,3,394.92,2024-06-19,Processing
68830,21045,101,1,290.57,2024-06-25,Processing
68831,33021,471,4,1649.32,2022-12-30,Pending
68832,28957,622,4,547.0,2023-06-29,Delivered
68833,26492,921,5,320.55,2023-11-23,Processing
68834,45535,12,5,1922.0,2024-07-26,Processing
68835,20777,972,1,211.15,2024-01-17,Delivered
68836,45820,164,5,2239.6,2022-06-17,Shipped
68837,27500,535,4,1122.04,2022-08-20,Pending
68838,17423,359,3,547.74,2024-09-09,Pending
68839,48054,196,3,137.25,2024-03-04,Delivered
68840,28415,684,1,39.0,2023-08-25,Shipped
68841,5692,919,2,391.5,2023-11-11,Shipped
68842,44525,434,4,331.04,2023-11-24,Processing
68843,15716,365,2,610.26,2023-09-24,Processing
68844,9741,360,1,450.1,2023-02-18,Shipped
68845,44696,385,5,2349.4,2023-08-11,Pending
68846,5963,399,2,837.9,2024-04-26,Delivered
68847,12562,535,5,1110.3,2023-03-14,Shipped
68848,20335,200,5,278.35,2023-12-01,Processing
68849,48508,950,5,728.55,2023-10-25,Processing
68850,129,401,4,1065.88,2023-06-19,Delivered
68851,9581,718,4,673.76,2022-08-19,Processing
68852,44281,693,5,2119.8,2022-06-12,Processing
68853,33381,278,2,123.16,2024-05-13,Delivered
68854,24093,359,4,1210.84,2023-01-07,Cancelled
68855,5487,715,2,88.54,2023-08-21,Pending
68856,11108,735,2,771.7,2024-03-27,Pending
68857,3983,566,4,128.0,2022-08-14,Delivered
68858,14615,957,1,136.11,2023-05-05,Shipped
68859,16,758,3,1422.45,2024-02-21,Cancelled
68860,4188,971,4,674.32,2022-09-17,Cancelled
68861,47701,131,4,639.76,2022-12-14,Pending
68862,19970,819,1,292.26,2023-03-29,Shipped
68863,20394,490,4,1545.04,2023-01-22,Delivered
68864,42060,724,5,841.8,2022-12-11,Pending
68865,25136,747,1,131.71,2024-05-24,Processing
68866,18745,808,2,207.26,2023-02-09,Shipped
68867,11236,538,2,952.92,2024-04-19,Delivered
68868,2108,823,3,150.69,2022-07-17,Delivered
68869,28322,959,2,220.84,2022-10-08,Cancelled
68870,27548,404,3,1284.81,2024-06-18,Cancelled
68871,34453,681,1,392.59,2023-12-20,Cancelled
68872,21869,956,3,1335.09,2022-11-30,Cancelled
68873,2295,524,4,1242.44,2023-05-25,Processing
68874,18797,690,1,396.73,2023-06-19,Processing
68875,31599,666,2,882.32,2024-05-04,Shipped
68876,760,204,1,492.13,2022-12-23,Delivered
68877,5545,8,4,1310.96,2023-03-03,Shipped
68878,42757,675,3,275.61,2024-08-30,Shipped
68879,17710,404,1,481.02,2024-07-24,Delivered
68880,26637,516,4,1476.84,2024-08-28,Processing
68881,15430,852,1,51.0,2023-05-27,Processing
68882,20160,905,4,1777.68,2023-04-13,Processing
68883,40657,597,2,867.0,2023-10-19,Delivered
68884,30331,157,4,1406.08,2022-10-29,Delivered
68885,39637,200,1,204.8,2024-03-09,Shipped
68886,8702,334,5,801.45,2023-10-03,Shipped
68887,28123,89,3,1198.8,2023-09-21,Pending
68888,25952,209,3,1155.06,2024-02-17,Shipped
68889,21126,18,1,269.82,2022-11-10,Cancelled
68890,6780,766,3,1189.65,2024-06-12,Shipped
68891,37823,753,2,847.4,2023-01-26,Cancelled
68892,27098,344,1,319.67,2023-01-27,Cancelled
68893,49845,185,5,1846.2,2022-12-24,Shipped
68894,5584,360,5,215.6,2022-06-30,Cancelled
68895,31978,305,3,1085.94,2023-06-22,Shipped
68896,39266,309,4,57.64,2024-09-11,Cancelled
